"No.","Time","Source","Destination","Protocol","Length","Info","TLS server name","Flags"
"413","6.970120","216.58.204.238","10.9.14.244","TCP","56","443  >  62482 [ACK] Seq=1 Ack=1381 Win=268800 Len=0","","0x010"
"414","6.970120","216.58.204.238","10.9.14.244","TCP","56","443  >  62482 [ACK] Seq=1 Ack=1725 Win=268800 Len=0","","0x010"
"415","6.986416","216.58.204.238","10.9.14.244","TLSv1.3","1434","Server Hello, Change Cipher Spec","","0x010"
"416","6.986416","216.58.204.238","10.9.14.244","TCP","1434","443  >  62482 [PSH, ACK] Seq=1381 Ack=1725 Win=268800 Len=1380 [TCP PDU reassembled in 420]","","0x018"
"417","6.986416","216.58.204.238","10.9.14.244","TCP","1434","443  >  62482 [ACK] Seq=2761 Ack=1725 Win=268800 Len=1380 [TCP PDU reassembled in 420]","","0x010"
"418","6.986416","216.58.204.238","10.9.14.244","TCP","1434","443  >  62482 [PSH, ACK] Seq=4141 Ack=1725 Win=268800 Len=1380 [TCP PDU reassembled in 420]","","0x018"
"419","6.986416","216.58.204.238","10.9.14.244","TCP","1434","443  >  62482 [ACK] Seq=5521 Ack=1725 Win=268800 Len=1380 [TCP PDU reassembled in 420]","","0x010"
"420","6.986416","216.58.204.238","10.9.14.244","TLSv1.3","1010","Application Data","","0x018"
"421","6.986463","10.9.14.244","216.58.204.238","TCP","54","62482  >  443 [ACK] Seq=1725 Ack=7857 Win=65280 Len=0","","0x010"
"422","6.987017","10.9.14.244","216.58.204.238","TLSv1.3","128","Change Cipher Spec, Application Data","","0x018"
"423","7.001621","10.9.14.244","8.8.8.8","TCP","66","62483  >  443 [SYN] Seq=0 Win=65535 Len=0 MSS=1460 WS=256 SACK_PERM","","0x002"
"424","7.002147","10.9.14.244","8.8.4.4","TCP","66","62484  >  443 [SYN] Seq=0 Win=65535 Len=0 MSS=1460 WS=256 SACK_PERM","","0x002"
"425","7.002312","10.9.14.244","8.8.4.4","TCP","66","62485  >  443 [SYN] Seq=0 Win=65535 Len=0 MSS=1460 WS=256 SACK_PERM","","0x002"
"426","7.040066","216.58.204.238","10.9.14.244","TLSv1.3","1012","Application Data, Application Data","","0x018"
"427","7.055293","8.8.4.4","10.9.14.244","TCP","66","443  >  62484 [SYN, ACK] Seq=0 Ack=1 Win=64240 Len=0 MSS=1380 SACK_PERM WS=2048","","0x012"
"428","7.055293","8.8.8.8","10.9.14.244","TCP","66","443  >  62483 [SYN, ACK] Seq=0 Ack=1 Win=64240 Len=0 MSS=1380 SACK_PERM WS=2048","","0x012"
"429","7.055293","8.8.4.4","10.9.14.244","TCP","66","443  >  62485 [SYN, ACK] Seq=0 Ack=1 Win=64240 Len=0 MSS=1380 SACK_PERM WS=2048","","0x012"
"430","7.055399","10.9.14.244","8.8.4.4","TCP","54","62484  >  443 [ACK] Seq=1 Ack=1 Win=65280 Len=0","","0x010"
"431","7.055419","10.9.14.244","8.8.8.8","TCP","54","62483  >  443 [ACK] Seq=1 Ack=1 Win=65280 Len=0","","0x010"
"432","7.055438","10.9.14.244","8.8.4.4","TCP","54","62485  >  443 [ACK] Seq=1 Ack=1 Win=65280 Len=0","","0x010"
"433","7.056291","10.9.14.244","8.8.4.4","TCP","1434","62485  >  443 [ACK] Seq=1 Ack=1 Win=65280 Len=1380 [TCP PDU reassembled in 434]","","0x010"
"434","7.056291","10.9.14.244","8.8.4.4","TLSv1.3","394","Client Hello (SNI=dns.google)","dns.google","0x018"
"435","7.056661","10.9.14.244","8.8.8.8","TCP","1434","62483  >  443 [ACK] Seq=1 Ack=1 Win=65280 Len=1380 [TCP PDU reassembled in 436]","","0x010"
"436","7.056661","10.9.14.244","8.8.8.8","TLSv1.3","458","Client Hello (SNI=dns.google)","dns.google","0x018"
"437","7.056855","10.9.14.244","8.8.4.4","TCP","1434","62484  >  443 [ACK] Seq=1 Ack=1 Win=65280 Len=1380 [TCP PDU reassembled in 438]","","0x010"
"438","7.056855","10.9.14.244","8.8.4.4","TLSv1.3","426","Client Hello (SNI=dns.google)","dns.google","0x018"
"439","7.083635","10.9.14.244","142.250.180.131","QUIC","1292","Initial, DCID=f6b74a6a35b74455, PKN: 1, CRYPTO, PING, PING, PING, CRYPTO, PADDING, CRYPTO, CRYPTO, PADDING, PING, CRYPTO, PING, PING, PADDING, CRYPTO, PING, PING, CRYPTO","",""
"440","7.083694","10.9.14.244","142.250.180.131","QUIC","1292","Initial, DCID=f6b74a6a35b74455, PKN: 2, CRYPTO, CRYPTO, PING, PADDING, PING, PADDING, PING, PADDING, CRYPTO, CRYPTO, PADDING, PING, CRYPTO, PING, CRYPTO, CRYPTO, PING, PADDING, PING, PADDING, CRYPTO, PING, PING, PADDING, CRYPTO, CRYPTO","www.gstatic.com",""
"441","7.085258","10.9.14.244","142.250.180.163","QUIC","1292","Initial, DCID=90e8308fc98d56b9, PKN: 1, PING, PING, PADDING, PING, PING, PING, PING, PING, PADDING, CRYPTO, PADDING, CRYPTO, PADDING, CRYPTO, PING, PING, CRYPTO, CRYPTO, PING, CRYPTO","",""
"442","7.085290","10.9.14.244","142.250.180.163","QUIC","1292","Initial, DCID=90e8308fc98d56b9, PKN: 2, PING, PADDING, CRYPTO, CRYPTO, PADDING, PING, CRYPTO, CRYPTO, CRYPTO, PADDING, CRYPTO, PING, CRYPTO, PADDING, PING","ssl.gstatic.com",""
"443","7.096003","10.9.14.244","216.58.204.238","TCP","54","62482  >  443 [ACK] Seq=1799 Ack=8815 Win=64512 Len=0","","0x010"
"444","7.109917","8.8.8.8","10.9.14.244","TCP","56","443  >  62483 [ACK] Seq=1 Ack=1381 Win=65536 Len=0","","0x010"
"445","7.109917","8.8.4.4","10.9.14.244","TCP","56","443  >  62485 [ACK] Seq=1 Ack=1381 Win=65536 Len=0","","0x010"
"446","7.109917","8.8.8.8","10.9.14.244","TCP","56","443  >  62483 [ACK] Seq=1 Ack=1785 Win=65536 Len=0","","0x010"
"447","7.109917","8.8.4.4","10.9.14.244","TCP","56","443  >  62485 [ACK] Seq=1 Ack=1721 Win=65536 Len=0","","0x010"
"448","7.109917","8.8.4.4","10.9.14.244","TLSv1.3","1434","Server Hello, Change Cipher Spec, Application Data","","0x010"
"449","7.109917","8.8.4.4","10.9.14.244","TCP","1434","443  >  62485 [PSH, ACK] Seq=1381 Ack=1721 Win=65536 Len=1380 [TCP PDU reassembled in 468]","","0x018"
"450","7.109917","8.8.8.8","10.9.14.244","TLSv1.3","1434","Server Hello, Change Cipher Spec, Application Data","","0x010"
"451","7.109982","10.9.14.244","8.8.8.8","TCP","54","62483  >  443 [ACK] Seq=1785 Ack=1381 Win=65280 Len=0","","0x010"
"452","7.110008","10.9.14.244","8.8.4.4","TCP","54","62485  >  443 [ACK] Seq=1721 Ack=2761 Win=65280 Len=0","","0x010"
"453","7.110553","8.8.4.4","10.9.14.244","TCP","1390","443  >  62485 [PSH, ACK] Seq=2761 Ack=1721 Win=65536 Len=1336 [TCP PDU reassembled in 468]","","0x018"
"454","7.110553","8.8.8.8","10.9.14.244","TCP","1390","[TCP Previous segment not captured] 443  >  62483 [PSH, ACK] Seq=2761 Ack=1785 Win=65536 Len=1336 [TCP PDU reassembled in 477]","","0x018"
"455","7.110553","8.8.8.8","10.9.14.244","TCP","1434","[TCP Out-Of-Order] 443  >  62483 [PSH, ACK] Seq=1381 Ack=1785 Win=65536 Len=1380 [TCP PDU reassembled in 477]","","0x018"
"456","7.110553","8.8.4.4","10.9.14.244","TCP","56","443  >  62484 [ACK] Seq=1 Ack=1381 Win=65536 Len=0","","0x010"
"457","7.110553","8.8.4.4","10.9.14.244","TCP","56","443  >  62484 [ACK] Seq=1 Ack=1753 Win=65536 Len=0","","0x010"
"458","7.110553","8.8.4.4","10.9.14.244","TCP","1434","443  >  62485 [ACK] Seq=4097 Ack=1721 Win=65536 Len=1380 [TCP PDU reassembled in 468]","","0x010"
"459","7.110553","8.8.4.4","10.9.14.244","TLSv1.3","1434","Server Hello, Change Cipher Spec, Application Data","","0x010"
"460","7.110553","8.8.4.4","10.9.14.244","TCP","917","[TCP Previous segment not captured] 443  >  62485 [PSH, ACK] Seq=6857 Ack=1721 Win=65536 Len=863 [TCP PDU reassembled in 468], Application Data, Application Data","","0x018"
"461","7.110553","8.8.4.4","10.9.14.244","TCP","1390","[TCP Previous segment not captured] 443  >  62484 [PSH, ACK] Seq=2761 Ack=1753 Win=65536 Len=1336 [TCP PDU reassembled in 478]","","0x018"
"462","7.110553","8.8.4.4","10.9.14.244","TCP","1434","[TCP Out-Of-Order] 443  >  62484 [PSH, ACK] Seq=1381 Ack=1753 Win=65536 Len=1380 [TCP PDU reassembled in 478]","","0x018"
"463","7.110646","10.9.14.244","8.8.8.8","TCP","66","[TCP Dup ACK 451#1] 62483  >  443 [ACK] Seq=1785 Ack=1381 Win=65280 Len=0 SLE=2761 SRE=4097","","0x010"
"464","7.110708","10.9.14.244","8.8.8.8","TCP","54","62483  >  443 [ACK] Seq=1785 Ack=4097 Win=65280 Len=0","","0x010"
"465","7.110759","10.9.14.244","8.8.4.4","TCP","66","62484  >  443 [ACK] Seq=1753 Ack=1381 Win=65280 Len=0 SLE=2761 SRE=4097","","0x010"
"466","7.110787","10.9.14.244","8.8.4.4","TCP","66","62485  >  443 [ACK] Seq=1721 Ack=5477 Win=65280 Len=0 SLE=6857 SRE=7720","","0x010"
"467","7.110812","10.9.14.244","8.8.4.4","TCP","54","62484  >  443 [ACK] Seq=1753 Ack=4097 Win=65280 Len=0","","0x010"
"468","7.110960","8.8.4.4","10.9.14.244","TCP","1434","[TCP Out-Of-Order] 443  >  62485 [PSH, ACK] Seq=5477 Ack=1721 Win=65536 Len=1380","","0x018"
"469","7.110960","8.8.8.8","10.9.14.244","TCP","1434","443  >  62483 [ACK] Seq=4097 Ack=1785 Win=65536 Len=1380 [TCP PDU reassembled in 477]","","0x010"
"470","7.110960","8.8.4.4","10.9.14.244","TCP","1434","[TCP Previous segment not captured] 443  >  62484 [PSH, ACK] Seq=5477 Ack=1753 Win=65536 Len=1380 [TCP PDU reassembled in 478]","","0x018"
"471","7.110960","8.8.4.4","10.9.14.244","TCP","917","443  >  62484 [PSH, ACK] Seq=6857 Ack=1753 Win=65536 Len=863 [TCP PDU reassembled in 478], Application Data, Application Data","","0x018"
"472","7.110960","8.8.8.8","10.9.14.244","TCP","917","[TCP Previous segment not captured] 443  >  62483 [PSH, ACK] Seq=6857 Ack=1785 Win=65536 Len=863 [TCP PDU reassembled in 477], Application Data, Application Data","","0x018"
"473","7.111042","10.9.14.244","8.8.4.4","TCP","66","[TCP Dup ACK 467#1] 62484  >  443 [ACK] Seq=1753 Ack=4097 Win=65280 Len=0 SLE=5477 SRE=6857","","0x010"
"474","7.111108","10.9.14.244","8.8.4.4","TCP","54","62485  >  443 [ACK] Seq=1721 Ack=7720 Win=65280 Len=0","","0x010"
"475","7.111128","10.9.14.244","8.8.8.8","TCP","66","62483  >  443 [ACK] Seq=1785 Ack=5477 Win=65280 Len=0 SLE=6857 SRE=7720","","0x010"
"476","7.111173","10.9.14.244","8.8.4.4","TCP","66","[TCP Dup ACK 467#2] 62484  >  443 [ACK] Seq=1753 Ack=4097 Win=65280 Len=0 SLE=5477 SRE=7720","","0x010"
"477","7.111304","8.8.8.8","10.9.14.244","TCP","1434","[TCP Out-Of-Order] 443  >  62483 [PSH, ACK] Seq=5477 Ack=1785 Win=65536 Len=1380","","0x018"
"478","7.111304","8.8.4.4","10.9.14.244","TLSv1.3","1434","[TCP Fast Retransmission] , Application Data","","0x010"
"479","7.111379","10.9.14.244","8.8.8.8","TCP","54","62483  >  443 [ACK] Seq=1785 Ack=7720 Win=65280 Len=0","","0x010"
"480","7.111446","10.9.14.244","8.8.4.4","TCP","54","62484  >  443 [ACK] Seq=1753 Ack=7720 Win=65280 Len=0","","0x010"
"481","7.115517","10.9.14.244","8.8.4.4","TLSv1.3","84","Change Cipher Spec, Application Data","","0x018"
"482","7.116705","10.9.14.244","8.8.4.4","TCP","54","62485  >  443 [FIN, ACK] Seq=1751 Ack=7720 Win=65280 Len=0","","0x011"
"483","7.117138","10.9.14.244","8.8.8.8","TLSv1.3","84","Change Cipher Spec, Application Data","","0x018"
"484","7.117383","10.9.14.244","8.8.8.8","TCP","54","62483  >  443 [FIN, ACK] Seq=1815 Ack=7720 Win=65280 Len=0","","0x011"
"485","7.117867","10.9.14.244","8.8.4.4","TLSv1.3","84","Change Cipher Spec, Application Data","","0x018"
"486","7.118084","10.9.14.244","8.8.4.4","TCP","54","62484  >  443 [FIN, ACK] Seq=1783 Ack=7720 Win=65280 Len=0","","0x011"
"487","7.121074","52.182.143.212","10.9.14.244","TLSv1.2","117","Change Cipher Spec, Encrypted Handshake Message","","0x018"
"488","7.122141","52.182.143.212","10.9.14.244","TLSv1.2","135","Application Data","","0x018"
"489","7.122221","10.9.14.244","52.182.143.212","TCP","66","62480  >  443 [ACK] Seq=374 Ack=4647 Win=7168 Len=0 TSval=145630704 TSecr=722121395","","0x010"
"490","7.125591","10.9.14.244","52.182.143.212","TLSv1.2","153","Application Data","","0x018"
"491","7.125688","10.9.14.244","52.182.143.212","TLSv1.2","1170","Application Data","","0x018"
"492","7.125780","10.9.14.244","52.182.143.212","TLSv1.2","104","Application Data","","0x018"
"493","7.128016","10.9.14.244","52.182.143.212","TCP","1434","62480  >  443 [ACK] Seq=1603 Ack=4647 Win=7168 Len=1368 TSval=145630709 TSecr=722121395 [TCP PDU reassembled in 520]","","0x010"
"494","7.138585","10.9.14.244","142.250.180.131","QUIC","1292","Initial, DCID=f6b74a6a35b74455, PKN: 3, ACK, PADDING","",""
"495","7.139746","10.9.14.244","142.250.180.163","QUIC","1292","Initial, DCID=f0e8308fc98d56b9","",""
"496","7.155359","10.9.14.244","142.250.180.163","QUIC","81","Handshake, DCID=f0e8308fc98d56b9","",""
"497","7.155634","10.9.14.244","142.250.180.131","QUIC","81","Handshake, DCID=f6b74a6a35b74455","",""
"498","7.156935","10.9.14.244","142.250.180.163","QUIC","82","Handshake, DCID=f0e8308fc98d56b9","",""
"499","7.157218","10.9.14.244","142.250.180.163","QUIC","125","Handshake, DCID=f0e8308fc98d56b9","",""
"500","7.157304","10.9.14.244","142.250.180.163","QUIC","114","Protected Payload (KP0)","",""
"501","7.157439","10.9.14.244","142.250.180.131","QUIC","82","Handshake, DCID=f6b74a6a35b74455","",""
"502","7.157705","10.9.14.244","142.250.180.131","QUIC","125","Handshake, DCID=f6b74a6a35b74455","",""
"503","7.157790","10.9.14.244","142.250.180.131","QUIC","113","Protected Payload (KP0)","",""
"504","7.169169","8.8.4.4","10.9.14.244","TCP","56","443  >  62485 [FIN, ACK] Seq=7720 Ack=1751 Win=65536 Len=0","","0x011"
"505","7.169169","8.8.4.4","10.9.14.244","TCP","56","443  >  62485 [ACK] Seq=7721 Ack=1752 Win=65536 Len=0","","0x010"
"506","7.171624","8.8.4.4","10.9.14.244","TCP","56","443  >  62484 [FIN, ACK] Seq=7720 Ack=1784 Win=65536 Len=0","","0x011"
"507","7.171624","8.8.8.8","10.9.14.244","TCP","56","443  >  62483 [FIN, ACK] Seq=7720 Ack=1816 Win=65536 Len=0","","0x011"
"508","7.171699","10.9.14.244","8.8.4.4","TCP","54","62484  >  443 [ACK] Seq=1784 Ack=7721 Win=65280 Len=0","","0x010"
"509","7.171771","10.9.14.244","8.8.8.8","TCP","54","62483  >  443 [ACK] Seq=1816 Ack=7721 Win=65280 Len=0","","0x010"
"510","7.180481","10.9.14.244","142.250.180.163","QUIC","74","Protected Payload (KP0)","",""
"511","7.180951","10.9.14.244","142.250.180.131","QUIC","74","Protected Payload (KP0)","",""
"512","7.211709","10.9.14.244","142.250.180.163","QUIC","73","Protected Payload (KP0)","",""
"513","7.211905","10.9.14.244","142.250.180.131","QUIC","73","Protected Payload (KP0)","",""
"514","7.300092","52.182.143.212","10.9.14.244","TLSv1.2","104","Application Data","","0x018"
"515","7.300092","52.182.143.212","10.9.14.244","TCP","66","443  >  62480 [ACK] Seq=4685 Ack=1565 Win=4195584 Len=0 TSval=722121575 TSecr=145630707","","0x010"
"516","7.300092","52.182.143.212","10.9.14.244","TCP","66","443  >  62480 [ACK] Seq=4685 Ack=1603 Win=4195584 Len=0 TSval=722121575 TSecr=145630707","","0x010"
"517","7.300162","10.9.14.244","52.182.143.212","TCP","1434","62480  >  443 [ACK] Seq=2971 Ack=4685 Win=7424 Len=1368 TSval=145630881 TSecr=722121575 [TCP PDU reassembled in 520]","","0x010"
"518","7.302465","52.182.143.212","10.9.14.244","TCP","66","443  >  62480 [ACK] Seq=4685 Ack=2971 Win=4195584 Len=0 TSval=722121578 TSecr=145630709","","0x010"
"519","7.302497","10.9.14.244","52.182.143.212","TCP","1434","62480  >  443 [ACK] Seq=4339 Ack=4685 Win=7424 Len=1368 TSval=145630884 TSecr=722121578 [TCP PDU reassembled in 520]","","0x010"
"520","7.302497","10.9.14.244","52.182.143.212","TLSv1.2","1434","Application Data","","0x018"
"521","7.442594","8.8.4.4","10.9.14.244","TCP","56","[TCP Retransmission] 443  >  62485 [FIN, ACK] Seq=7720 Ack=1752 Win=65536 Len=0","","0x011"
"522","7.442640","10.9.14.244","8.8.4.4","TCP","54","[TCP ZeroWindow] 62485  >  443 [ACK] Seq=1752 Ack=7721 Win=0 Len=0","","0x010"
"523","7.476615","52.182.143.212","10.9.14.244","TCP","66","443  >  62480 [ACK] Seq=4685 Ack=5707 Win=4195584 Len=0 TSval=722121752 TSecr=145630881","","0x010"
"524","7.476660","10.9.14.244","52.182.143.212","TLSv1.2","930","Application Data","","0x018"
"525","7.528481","52.182.143.212","10.9.14.244","TCP","66","443  >  62480 [ACK] Seq=4685 Ack=7075 Win=4195584 Len=0 TSval=722121804 TSecr=145630884","","0x010"
"526","7.652840","52.182.143.212","10.9.14.244","TLSv1.2","245","Application Data","","0x018"
"527","7.655971","10.9.14.244","52.182.143.212","TCP","66","62480  >  443 [FIN, ACK] Seq=7939 Ack=4864 Win=7424 Len=0 TSval=145631237 TSecr=722121927","","0x011"
"528","7.693815","10.9.14.244","3.75.168.79","TCP","66","62487  >  443 [SYN] Seq=0 Win=65535 Len=0 MSS=1460 WS=256 SACK_PERM","","0x002"
"529","7.756756","3.75.168.79","10.9.14.244","TCP","66","443  >  62487 [SYN, ACK] Seq=0 Ack=1 Win=26883 Len=0 MSS=1380 SACK_PERM WS=4096","","0x012"
"530","7.756833","10.9.14.244","3.75.168.79","TCP","54","62487  >  443 [ACK] Seq=1 Ack=1 Win=65280 Len=0","","0x010"
"531","7.757446","10.9.14.244","3.75.168.79","TCP","1434","62487  >  443 [ACK] Seq=1 Ack=1 Win=65280 Len=1380 [TCP PDU reassembled in 532]","","0x010"
"532","7.757446","10.9.14.244","3.75.168.79","TLSv1.3","405","Client Hello (SNI=threat.api.mcafee.com)","threat.api.mcafee.com","0x018"
"533","7.821327","10.9.14.244","8.8.4.4","TCP","66","62488  >  443 [SYN] Seq=0 Win=65535 Len=0 MSS=1460 WS=256 SACK_PERM","","0x002"
"534","7.827497","3.75.168.79","10.9.14.244","TCP","56","443  >  62487 [ACK] Seq=1 Ack=1381 Win=32768 Len=0","","0x010"
"535","7.827497","3.75.168.79","10.9.14.244","TCP","56","443  >  62487 [ACK] Seq=1 Ack=1732 Win=32768 Len=0","","0x010"
"536","7.827497","3.75.168.79","10.9.14.244","TLSv1.3","181","Server Hello","","0x018"
"537","7.827497","3.75.168.79","10.9.14.244","TLSv1.3","60","Change Cipher Spec","","0x018"
"538","7.827497","3.75.168.79","10.9.14.244","TLSv1.3","86","Application Data","","0x018"
"539","7.827497","3.75.168.79","10.9.14.244","TCP","1434","443  >  62487 [ACK] Seq=166 Ack=1732 Win=32768 Len=1380 [TCP PDU reassembled in 543]","","0x010"
"540","7.827497","3.75.168.79","10.9.14.244","TCP","1434","443  >  62487 [ACK] Seq=1546 Ack=1732 Win=32768 Len=1380 [TCP PDU reassembled in 543]","","0x010"
"541","7.827497","3.75.168.79","10.9.14.244","TCP","1434","443  >  62487 [ACK] Seq=2926 Ack=1732 Win=32768 Len=1380 [TCP PDU reassembled in 543]","","0x010"
"542","7.827497","3.75.168.79","10.9.14.244","TCP","1434","443  >  62487 [ACK] Seq=4306 Ack=1732 Win=32768 Len=1380 [TCP PDU reassembled in 543]","","0x010"
"543","7.827497","3.75.168.79","10.9.14.244","TLSv1.3","573","Application Data","","0x018"
"544","7.827497","3.75.168.79","10.9.14.244","TLSv1.3","340","Application Data","","0x018"
"545","7.827497","3.75.168.79","10.9.14.244","TLSv1.3","112","Application Data","","0x018"
"546","7.827601","10.9.14.244","3.75.168.79","TCP","54","62487  >  443 [ACK] Seq=1732 Ack=6549 Win=65280 Len=0","","0x010"
"547","7.830636","52.182.143.212","10.9.14.244","TCP","66","[TCP Previous segment not captured] 443  >  62480 [FIN, ACK] Seq=4906 Ack=7940 Win=4194560 Len=0 TSval=722122106 TSecr=145631237","","0x011"
"548","7.830636","52.182.143.212","10.9.14.244","TCP","108","[TCP Out-Of-Order] 443  >  62480 [PSH, ACK] Seq=4864 Ack=7940 Win=4194560 Len=42 TSval=722122101 TSecr=145631237","","0x018"
"549","7.830691","10.9.14.244","52.182.143.212","TCP","66","[TCP Dup ACK 527#1] 62480  >  443 [ACK] Seq=7940 Ack=4864 Win=7424 Len=0 TSval=145631412 TSecr=722121927","","0x010"
"550","7.830775","10.9.14.244","52.182.143.212","TCP","54","62480  >  443 [RST, ACK] Seq=7940 Ack=4906 Win=0 Len=0","","0x014"
"551","7.832310","10.9.14.244","142.250.180.170","QUIC","1292","Initial, DCID=ad964e6deea2779a, PKN: 1, CRYPTO, PADDING, CRYPTO, PING, PING, PADDING, CRYPTO, CRYPTO, PADDING, PING, CRYPTO, PADDING, CRYPTO, CRYPTO, CRYPTO, PING, PADDING, CRYPTO, PING, PADDING, PING, PING, CRYPTO, CRYPTO, PADDING","",""
"552","7.832353","10.9.14.244","142.250.180.170","QUIC","1292","Initial, DCID=ad964e6deea2779a, PKN: 2, CRYPTO, PING, PADDING, CRYPTO, PING, PADDING, PING, CRYPTO, PADDING, PING, PADDING, CRYPTO, PADDING, PING, CRYPTO, PADDING, PING, PING","www.googleapis.com",""
"553","7.834012","10.9.14.244","3.75.168.79","TLSv1.3","118","Change Cipher Spec, Application Data","","0x018"
"554","7.834206","10.9.14.244","3.75.168.79","TCP","1434","62487  >  443 [ACK] Seq=1796 Ack=6549 Win=65280 Len=1380 [TCP PDU reassembled in 555]","","0x010"
"555","7.834206","10.9.14.244","3.75.168.79","TLSv1.3","997","Application Data","","0x018"
"556","7.849714","10.9.14.244","8.8.4.4","TCP","66","62489  >  443 [SYN] Seq=0 Win=65535 Len=0 MSS=1460 WS=256 SACK_PERM","","0x002"
"557","7.850408","10.9.14.244","8.8.8.8","TCP","66","62490  >  443 [SYN] Seq=0 Win=65535 Len=0 MSS=1460 WS=256 SACK_PERM","","0x002"
"558","7.875460","8.8.4.4","10.9.14.244","TCP","66","443  >  62488 [SYN, ACK] Seq=0 Ack=1 Win=64240 Len=0 MSS=1380 SACK_PERM WS=2048","","0x012"
"559","7.875505","10.9.14.244","8.8.4.4","TCP","54","62488  >  443 [ACK] Seq=1 Ack=1 Win=65280 Len=0","","0x010"
"560","7.876091","10.9.14.244","8.8.4.4","TCP","1434","62488  >  443 [ACK] Seq=1 Ack=1 Win=65280 Len=1380 [TCP PDU reassembled in 561]","","0x010"
"561","7.876091","10.9.14.244","8.8.4.4","TLSv1.3","490","Client Hello (SNI=dns.google)","dns.google","0x018"
"562","7.876858","10.9.14.244","104.208.16.94","TCP","74","62491  >  443 [SYN] Seq=0 Win=65535 Len=0 MSS=1460 WS=256 SACK_PERM TSval=145631458 TSecr=0","","0x002"
"563","7.888110","10.9.14.244","142.250.180.170","QUIC","1292","Initial, DCID=ed964e6deea2779a","",""
"564","7.896350","3.75.168.79","10.9.14.244","TCP","56","443  >  62487 [ACK] Seq=6549 Ack=4119 Win=40960 Len=0","","0x010"
"565","7.902948","8.8.4.4","10.9.14.244","TCP","66","443  >  62489 [SYN, ACK] Seq=0 Ack=1 Win=64240 Len=0 MSS=1380 SACK_PERM WS=2048","","0x012"
"566","7.902948","8.8.8.8","10.9.14.244","TCP","66","443  >  62490 [SYN, ACK] Seq=0 Ack=1 Win=64240 Len=0 MSS=1380 SACK_PERM WS=2048","","0x012"
"567","7.903072","10.9.14.244","8.8.4.4","TCP","54","62489  >  443 [ACK] Seq=1 Ack=1 Win=65280 Len=0","","0x010"
"568","7.903099","10.9.14.244","8.8.8.8","TCP","54","62490  >  443 [ACK] Seq=1 Ack=1 Win=65280 Len=0","","0x010"
"569","7.903477","10.9.14.244","8.8.4.4","TCP","1434","62489  >  443 [ACK] Seq=1 Ack=1 Win=65280 Len=1380 [TCP PDU reassembled in 570]","","0x010"
"570","7.903477","10.9.14.244","8.8.4.4","TLSv1.3","458","Client Hello (SNI=dns.google)","dns.google","0x018"
"571","7.903675","10.9.14.244","142.250.180.170","QUIC","81","Handshake, DCID=ed964e6deea2779a","",""
"572","7.904037","10.9.14.244","8.8.8.8","TCP","1434","62490  >  443 [ACK] Seq=1 Ack=1 Win=65280 Len=1380 [TCP PDU reassembled in 573]","","0x010"
"573","7.904037","10.9.14.244","8.8.8.8","TLSv1.3","394","Client Hello (SNI=dns.google)","dns.google","0x018"
"574","7.910205","10.9.14.244","142.250.180.170","QUIC","82","Handshake, DCID=ed964e6deea2779a","",""
"575","7.926256","10.9.14.244","142.250.180.170","TCP","66","62492  >  443 [SYN] Seq=0 Win=65535 Len=0 MSS=1460 WS=256 SACK_PERM","","0x002"
"576","7.929005","8.8.4.4","10.9.14.244","TCP","56","443  >  62488 [ACK] Seq=1 Ack=1381 Win=65536 Len=0","","0x010"
"577","7.929005","8.8.4.4","10.9.14.244","TCP","56","443  >  62488 [ACK] Seq=1 Ack=1817 Win=65536 Len=0","","0x010"
"578","7.929005","8.8.4.4","10.9.14.244","TLSv1.3","1434","Server Hello, Change Cipher Spec, Application Data","","0x010"
"579","7.929005","8.8.4.4","10.9.14.244","TCP","1434","443  >  62488 [PSH, ACK] Seq=1381 Ack=1817 Win=65536 Len=1380 [TCP PDU reassembled in 584]","","0x018"
"580","7.929005","8.8.4.4","10.9.14.244","TCP","1390","443  >  62488 [PSH, ACK] Seq=2761 Ack=1817 Win=65536 Len=1336 [TCP PDU reassembled in 584]","","0x018"
"581","7.929060","10.9.14.244","8.8.4.4","TCP","54","62488  >  443 [ACK] Seq=1817 Ack=4097 Win=65280 Len=0","","0x010"
"582","7.929882","8.8.4.4","10.9.14.244","TCP","1434","443  >  62488 [ACK] Seq=4097 Ack=1817 Win=65536 Len=1380 [TCP PDU reassembled in 584]","","0x010"
"583","7.929882","8.8.4.4","10.9.14.244","TCP","917","[TCP Previous segment not captured] 443  >  62488 [PSH, ACK] Seq=6857 Ack=1817 Win=65536 Len=863 [TCP PDU reassembled in 584], Application Data, Application Data","","0x018"
"584","7.929882","8.8.4.4","10.9.14.244","TCP","1434","[TCP Out-Of-Order] 443  >  62488 [PSH, ACK] Seq=5477 Ack=1817 Win=65536 Len=1380","","0x018"
"585","7.929922","10.9.14.244","8.8.4.4","TCP","66","62488  >  443 [ACK] Seq=1817 Ack=5477 Win=65280 Len=0 SLE=6857 SRE=7720","","0x010"
"586","7.929967","10.9.14.244","8.8.4.4","TCP","54","62488  >  443 [ACK] Seq=1817 Ack=7720 Win=65280 Len=0","","0x010"
"587","7.931023","10.9.14.244","8.8.4.4","TLSv1.3","84","Change Cipher Spec, Application Data","","0x018"
"588","7.931538","10.9.14.244","8.8.4.4","TCP","54","62488  >  443 [FIN, ACK] Seq=1847 Ack=7720 Win=65280 Len=0","","0x011"
