"No.","Time","Source","Destination","Protocol","Length","Info","TLS server name","Flags"
"1967","7.939840","185.15.59.224","10.100.102.162","TCP","1506","443  >  58383 [PSH, ACK] Seq=165007 Ack=3469 Win=42496 Len=1452 [TCP PDU reassembled in 1976]","","0x018"
"1968","7.939840","185.15.59.240","10.100.102.162","TCP","1506","443  >  58385 [ACK] Seq=306482 Ack=5059 Win=42496 Len=1452 [TCP PDU reassembled in 1974]","","0x010"
"1969","7.939840","185.15.59.240","10.100.102.162","TCP","1506","443  >  58385 [PSH, ACK] Seq=307934 Ack=5059 Win=42496 Len=1452 [TCP PDU reassembled in 1974]","","0x018"
"1970","7.939903","10.100.102.162","185.15.59.224","TCP","54","58383  >  443 [ACK] Seq=3469 Ack=166459 Win=130816 Len=0","","0x010"
"1971","7.939919","10.100.102.162","185.15.59.240","TCP","54","58385  >  443 [ACK] Seq=5059 Ack=309386 Win=261888 Len=0","","0x010"
"1972","7.940144","10.100.102.162","142.250.75.170","TCP","1466","58386  >  443 [ACK] Seq=1 Ack=1 Win=65280 Len=1412 [TCP PDU reassembled in 1973]","","0x010"
"1973","7.940144","10.100.102.162","142.250.75.170","TLSv1.3","472","Client Hello (SNI=translate.googleapis.com)","translate.googleapis.com","0x018"
"1974","7.942056","185.15.59.240","10.100.102.162","TLSv1.3","1506","Application Data","","0x010"
"1975","7.942056","185.15.59.240","10.100.102.162","TCP","1506","443  >  58385 [PSH, ACK] Seq=310838 Ack=5059 Win=42496 Len=1452 [TCP PDU reassembled in 1990]","","0x018"
"1976","7.942056","185.15.59.224","10.100.102.162","TLSv1.3","1506","Application Data","","0x010"
"1977","7.942056","185.15.59.224","10.100.102.162","TCP","1506","443  >  58383 [PSH, ACK] Seq=167911 Ack=3469 Win=42496 Len=1452 [TCP PDU reassembled in 2002]","","0x018"
"1978","7.942132","10.100.102.162","185.15.59.240","TCP","54","58385  >  443 [ACK] Seq=5059 Ack=312290 Win=261888 Len=0","","0x010"
"1979","7.942154","10.100.102.162","185.15.59.224","TCP","54","58383  >  443 [ACK] Seq=3469 Ack=169363 Win=130816 Len=0","","0x010"
"1980","7.942354","185.15.59.224","10.100.102.162","TCP","1506","443  >  58383 [ACK] Seq=169363 Ack=3469 Win=42496 Len=1452 [TCP PDU reassembled in 2002]","","0x010"
"1981","7.942781","185.15.59.224","10.100.102.162","TCP","1506","443  >  58383 [PSH, ACK] Seq=170815 Ack=3469 Win=42496 Len=1452 [TCP PDU reassembled in 2002]","","0x018"
"1982","7.942825","10.100.102.162","185.15.59.224","TCP","54","58383  >  443 [ACK] Seq=3469 Ack=172267 Win=130816 Len=0","","0x010"
"1983","7.944744","8.8.8.8","10.100.102.162","TCP","56","443  >  58365 [ACK] Seq=8617 Ack=2685 Win=268800 Len=0","","0x010"
"1984","7.944744","185.15.59.224","10.100.102.162","TCP","1506","443  >  58383 [ACK] Seq=172267 Ack=3469 Win=42496 Len=1452 [TCP PDU reassembled in 2002]","","0x010"
"1985","7.944744","185.15.59.224","10.100.102.162","TCP","1506","443  >  58383 [PSH, ACK] Seq=173719 Ack=3469 Win=42496 Len=1452 [TCP PDU reassembled in 2002]","","0x018"
"1986","7.944744","185.15.59.240","10.100.102.162","TCP","1506","443  >  58385 [ACK] Seq=312290 Ack=5059 Win=42496 Len=1452 [TCP PDU reassembled in 1990]","","0x010"
"1987","7.944855","10.100.102.162","185.15.59.224","TCP","54","58383  >  443 [ACK] Seq=3469 Ack=175171 Win=130816 Len=0","","0x010"
"1988","7.945169","185.15.59.240","10.100.102.162","TCP","1506","443  >  58385 [PSH, ACK] Seq=313742 Ack=5059 Win=42496 Len=1452 [TCP PDU reassembled in 1990]","","0x018"
"1989","7.945216","10.100.102.162","185.15.59.240","TCP","54","58385  >  443 [ACK] Seq=5059 Ack=315194 Win=261888 Len=0","","0x010"
"1990","7.945743","185.15.59.240","10.100.102.162","TLSv1.3","1506","Application Data","","0x010"
"1991","7.945743","185.15.59.240","10.100.102.162","TCP","1506","443  >  58385 [PSH, ACK] Seq=316646 Ack=5059 Win=42496 Len=1452 [TCP PDU reassembled in 2024]","","0x018"
"1992","7.945807","10.100.102.162","185.15.59.240","TCP","54","58385  >  443 [ACK] Seq=5059 Ack=318098 Win=261888 Len=0","","0x010"
"1993","7.946333","185.15.59.224","10.100.102.162","TCP","1506","443  >  58383 [ACK] Seq=175171 Ack=3469 Win=42496 Len=1452 [TCP PDU reassembled in 2002]","","0x010"
"1994","7.946333","185.15.59.224","10.100.102.162","TCP","1506","443  >  58383 [PSH, ACK] Seq=176623 Ack=3469 Win=42496 Len=1452 [TCP PDU reassembled in 2002]","","0x018"
"1995","7.946421","10.100.102.162","185.15.59.224","TCP","54","58383  >  443 [ACK] Seq=3469 Ack=178075 Win=130816 Len=0","","0x010"
"1996","7.948048","185.15.59.224","10.100.102.162","TCP","1506","443  >  58383 [ACK] Seq=178075 Ack=3469 Win=42496 Len=1452 [TCP PDU reassembled in 2002]","","0x010"
"1997","7.948048","185.15.59.224","10.100.102.162","TCP","1506","443  >  58383 [PSH, ACK] Seq=179527 Ack=3469 Win=42496 Len=1452 [TCP PDU reassembled in 2002]","","0x018"
"1998","7.948145","10.100.102.162","185.15.59.224","TCP","54","58383  >  443 [ACK] Seq=3469 Ack=180979 Win=130816 Len=0","","0x010"
"1999","7.949259","185.15.59.240","10.100.102.162","TCP","1506","443  >  58385 [ACK] Seq=318098 Ack=5059 Win=42496 Len=1452 [TCP PDU reassembled in 2024]","","0x010"
"2000","7.950041","185.15.59.240","10.100.102.162","TCP","1506","443  >  58385 [PSH, ACK] Seq=319550 Ack=5059 Win=42496 Len=1452 [TCP PDU reassembled in 2024]","","0x018"
"2001","7.950041","185.15.59.224","10.100.102.162","TCP","1506","443  >  58383 [ACK] Seq=180979 Ack=3469 Win=42496 Len=1452 [TCP PDU reassembled in 2002]","","0x010"
"2002","7.950041","185.15.59.224","10.100.102.162","TLSv1.3","1506","Application Data","","0x018"
"2003","7.950041","185.15.59.240","10.100.102.162","TCP","1506","443  >  58385 [ACK] Seq=321002 Ack=5059 Win=42496 Len=1452 [TCP PDU reassembled in 2024]","","0x010"
"2004","7.950137","10.100.102.162","185.15.59.240","TCP","54","58385  >  443 [ACK] Seq=5059 Ack=322454 Win=261888 Len=0","","0x010"
"2005","7.950172","10.100.102.162","185.15.59.224","TCP","54","58383  >  443 [ACK] Seq=3469 Ack=183883 Win=130816 Len=0","","0x010"
"2006","7.950397","185.15.59.240","10.100.102.162","TCP","1506","443  >  58385 [PSH, ACK] Seq=322454 Ack=5059 Win=42496 Len=1452 [TCP PDU reassembled in 2024]","","0x018"
"2007","7.950441","10.100.102.162","185.15.59.240","TCP","54","58385  >  443 [ACK] Seq=5059 Ack=323906 Win=261888 Len=0","","0x010"
"2008","7.950707","185.15.59.240","10.100.102.162","TCP","1506","443  >  58385 [ACK] Seq=323906 Ack=5059 Win=42496 Len=1452 [TCP PDU reassembled in 2024]","","0x010"
"2009","7.950707","185.15.59.240","10.100.102.162","TCP","1506","443  >  58385 [PSH, ACK] Seq=325358 Ack=5059 Win=42496 Len=1452 [TCP PDU reassembled in 2024]","","0x018"
"2010","7.950740","10.100.102.162","185.15.59.240","TCP","54","58385  >  443 [ACK] Seq=5059 Ack=326810 Win=261888 Len=0","","0x010"
"2011","7.952508","185.15.59.224","10.100.102.162","TCP","1506","443  >  58383 [ACK] Seq=183883 Ack=3469 Win=42496 Len=1452 [TCP PDU reassembled in 2018]","","0x010"
"2012","7.952508","185.15.59.224","10.100.102.162","TCP","1506","443  >  58383 [PSH, ACK] Seq=185335 Ack=3469 Win=42496 Len=1452 [TCP PDU reassembled in 2018]","","0x018"
"2013","7.952508","185.15.59.224","10.100.102.162","TCP","1506","443  >  58383 [ACK] Seq=186787 Ack=3469 Win=42496 Len=1452 [TCP PDU reassembled in 2018]","","0x010"
"2014","7.952613","10.100.102.162","185.15.59.224","TCP","54","58383  >  443 [ACK] Seq=3469 Ack=188239 Win=130816 Len=0","","0x010"
"2015","7.953042","185.15.59.224","10.100.102.162","TCP","1506","443  >  58383 [PSH, ACK] Seq=188239 Ack=3469 Win=42496 Len=1452 [TCP PDU reassembled in 2018]","","0x018"
"2016","7.953108","10.100.102.162","185.15.59.224","TCP","54","58383  >  443 [ACK] Seq=3469 Ack=189691 Win=130816 Len=0","","0x010"
"2017","7.954731","185.15.59.224","10.100.102.162","TCP","1506","443  >  58383 [ACK] Seq=189691 Ack=3469 Win=42496 Len=1452 [TCP PDU reassembled in 2018]","","0x010"
"2018","7.954731","185.15.59.224","10.100.102.162","TLSv1.3","695","Application Data","","0x018"
"2019","7.954810","10.100.102.162","185.15.59.224","TCP","54","58383  >  443 [ACK] Seq=3469 Ack=191784 Win=130816 Len=0","","0x010"
"2020","7.955206","185.15.59.240","10.100.102.162","TCP","1506","443  >  58385 [ACK] Seq=326810 Ack=5059 Win=42496 Len=1452 [TCP PDU reassembled in 2024]","","0x010"
"2021","7.955206","185.15.59.240","10.100.102.162","TCP","1506","443  >  58385 [PSH, ACK] Seq=328262 Ack=5059 Win=42496 Len=1452 [TCP PDU reassembled in 2024]","","0x018"
"2022","7.955266","10.100.102.162","185.15.59.240","TCP","54","58385  >  443 [ACK] Seq=5059 Ack=329714 Win=261888 Len=0","","0x010"
"2023","7.956338","185.15.59.240","10.100.102.162","TCP","1506","443  >  58385 [ACK] Seq=329714 Ack=5059 Win=42496 Len=1452 [TCP PDU reassembled in 2024]","","0x010"
"2024","7.956338","185.15.59.240","10.100.102.162","TLSv1.3","1506","Application Data","","0x018"
"2025","7.956466","10.100.102.162","185.15.59.240","TCP","54","58385  >  443 [ACK] Seq=5059 Ack=332618 Win=261888 Len=0","","0x010"
"2026","7.956845","185.15.59.240","10.100.102.162","TCP","1506","443  >  58385 [ACK] Seq=332618 Ack=5059 Win=42496 Len=1452 [TCP PDU reassembled in 2039]","","0x010"
"2027","7.956845","185.15.59.240","10.100.102.162","TCP","1506","443  >  58385 [PSH, ACK] Seq=334070 Ack=5059 Win=42496 Len=1452 [TCP PDU reassembled in 2039]","","0x018"
"2028","7.956845","185.15.59.240","10.100.102.162","TCP","1506","443  >  58385 [ACK] Seq=335522 Ack=5059 Win=42496 Len=1452 [TCP PDU reassembled in 2039]","","0x010"
"2029","7.956920","10.100.102.162","185.15.59.240","TCP","54","58385  >  443 [ACK] Seq=5059 Ack=336974 Win=524032 Len=0","","0x010"
"2030","7.957353","185.15.59.240","10.100.102.162","TCP","1506","443  >  58385 [PSH, ACK] Seq=336974 Ack=5059 Win=42496 Len=1452 [TCP PDU reassembled in 2039]","","0x018"
"2031","7.957402","10.100.102.162","185.15.59.240","TCP","54","58385  >  443 [ACK] Seq=5059 Ack=338426 Win=524032 Len=0","","0x010"
"2032","7.958252","10.100.102.162","142.250.75.138","TCP","66","58387  >  443 [SYN] Seq=0 Win=65535 Len=0 MSS=1460 WS=256 SACK_PERM","","0x002"
"2033","7.958899","185.15.59.240","10.100.102.162","TCP","1506","443  >  58385 [ACK] Seq=338426 Ack=5059 Win=42496 Len=1452 [TCP PDU reassembled in 2039]","","0x010"
"2034","7.958899","185.15.59.240","10.100.102.162","TCP","1506","443  >  58385 [PSH, ACK] Seq=339878 Ack=5059 Win=42496 Len=1452 [TCP PDU reassembled in 2039]","","0x018"
"2035","7.959043","10.100.102.162","185.15.59.240","TCP","54","58385  >  443 [ACK] Seq=5059 Ack=341330 Win=524032 Len=0","","0x010"
"2036","7.959983","185.15.59.240","10.100.102.162","TCP","1506","443  >  58385 [ACK] Seq=341330 Ack=5059 Win=42496 Len=1452 [TCP PDU reassembled in 2039]","","0x010"
"2037","7.959983","185.15.59.240","10.100.102.162","TCP","1506","443  >  58385 [PSH, ACK] Seq=342782 Ack=5059 Win=42496 Len=1452 [TCP PDU reassembled in 2039]","","0x018"
"2038","7.959983","185.15.59.240","10.100.102.162","TCP","1506","443  >  58385 [ACK] Seq=344234 Ack=5059 Win=42496 Len=1452 [TCP PDU reassembled in 2039]","","0x010"
"2039","7.959983","185.15.59.240","10.100.102.162","TLSv1.3","1506","Application Data","","0x018"
"2040","7.960079","10.100.102.162","185.15.59.240","TCP","54","58385  >  443 [ACK] Seq=5059 Ack=347138 Win=524032 Len=0","","0x010"
"2041","7.961082","185.15.59.240","10.100.102.162","TCP","1506","443  >  58385 [ACK] Seq=347138 Ack=5059 Win=42496 Len=1452 [TCP PDU reassembled in 2055]","","0x010"
"2042","7.961082","185.15.59.240","10.100.102.162","TCP","1506","443  >  58385 [PSH, ACK] Seq=348590 Ack=5059 Win=42496 Len=1452 [TCP PDU reassembled in 2055]","","0x018"
"2043","7.961082","185.15.59.240","10.100.102.162","TCP","1506","443  >  58385 [ACK] Seq=350042 Ack=5059 Win=42496 Len=1452 [TCP PDU reassembled in 2055]","","0x010"
"2044","7.961186","10.100.102.162","185.15.59.240","TCP","54","58385  >  443 [ACK] Seq=5059 Ack=351494 Win=524032 Len=0","","0x010"
"2045","7.961535","185.15.59.240","10.100.102.162","TCP","1506","443  >  58385 [PSH, ACK] Seq=351494 Ack=5059 Win=42496 Len=1452 [TCP PDU reassembled in 2055]","","0x018"
"2046","7.961599","10.100.102.162","185.15.59.240","TCP","54","58385  >  443 [ACK] Seq=5059 Ack=352946 Win=524032 Len=0","","0x010"
"2047","7.962577","185.15.59.240","10.100.102.162","TCP","1506","443  >  58385 [ACK] Seq=352946 Ack=5059 Win=42496 Len=1452 [TCP PDU reassembled in 2055]","","0x010"
"2048","7.962577","185.15.59.240","10.100.102.162","TCP","1506","443  >  58385 [PSH, ACK] Seq=354398 Ack=5059 Win=42496 Len=1452 [TCP PDU reassembled in 2055]","","0x018"
"2049","7.962577","185.15.59.240","10.100.102.162","TCP","1506","443  >  58385 [ACK] Seq=355850 Ack=5059 Win=42496 Len=1452 [TCP PDU reassembled in 2055]","","0x010"
"2050","7.962681","10.100.102.162","185.15.59.240","TCP","54","58385  >  443 [ACK] Seq=5059 Ack=357302 Win=524032 Len=0","","0x010"
"2051","7.963041","185.15.59.240","10.100.102.162","TCP","1506","443  >  58385 [PSH, ACK] Seq=357302 Ack=5059 Win=42496 Len=1452 [TCP PDU reassembled in 2055]","","0x018"
"2052","7.963094","10.100.102.162","185.15.59.240","TCP","54","58385  >  443 [ACK] Seq=5059 Ack=358754 Win=524032 Len=0","","0x010"
"2053","7.963522","185.15.59.240","10.100.102.162","TCP","1506","443  >  58385 [ACK] Seq=358754 Ack=5059 Win=42496 Len=1452 [TCP PDU reassembled in 2055]","","0x010"
"2054","7.963522","185.15.59.240","10.100.102.162","TCP","1506","443  >  58385 [PSH, ACK] Seq=360206 Ack=5059 Win=42496 Len=1452 [TCP PDU reassembled in 2055]","","0x018"
"2055","7.963522","185.15.59.240","10.100.102.162","TLSv1.3","1506","Application Data","","0x010"
"2056","7.963610","10.100.102.162","185.15.59.240","TCP","54","58385  >  443 [ACK] Seq=5059 Ack=363110 Win=524032 Len=0","","0x010"
"2057","7.964009","185.15.59.240","10.100.102.162","TCP","1506","443  >  58385 [PSH, ACK] Seq=363110 Ack=5059 Win=42496 Len=1452 [TCP PDU reassembled in 2071]","","0x018"
"2058","7.964085","10.100.102.162","185.15.59.240","TCP","54","58385  >  443 [ACK] Seq=5059 Ack=364562 Win=524032 Len=0","","0x010"
"2059","7.965409","185.15.59.240","10.100.102.162","TCP","1506","443  >  58385 [ACK] Seq=364562 Ack=5059 Win=42496 Len=1452 [TCP PDU reassembled in 2071]","","0x010"
"2060","7.965409","185.15.59.240","10.100.102.162","TCP","1506","443  >  58385 [PSH, ACK] Seq=366014 Ack=5059 Win=42496 Len=1452 [TCP PDU reassembled in 2071]","","0x018"
"2061","7.965409","185.15.59.240","10.100.102.162","TCP","1506","443  >  58385 [ACK] Seq=367466 Ack=5059 Win=42496 Len=1452 [TCP PDU reassembled in 2071]","","0x010"
"2062","7.965735","10.100.102.162","185.15.59.240","TCP","54","58385  >  443 [ACK] Seq=5059 Ack=368918 Win=524032 Len=0","","0x010"
"2063","7.966196","185.15.59.240","10.100.102.162","TCP","1506","443  >  58385 [PSH, ACK] Seq=368918 Ack=5059 Win=42496 Len=1452 [TCP PDU reassembled in 2071]","","0x018"
"2064","7.966267","10.100.102.162","185.15.59.240","TCP","54","58385  >  443 [ACK] Seq=5059 Ack=370370 Win=524032 Len=0","","0x010"
"2065","7.966499","185.15.59.240","10.100.102.162","TCP","1506","443  >  58385 [ACK] Seq=370370 Ack=5059 Win=42496 Len=1452 [TCP PDU reassembled in 2071]","","0x010"
"2066","7.966499","185.15.59.240","10.100.102.162","TCP","1506","443  >  58385 [PSH, ACK] Seq=371822 Ack=5059 Win=42496 Len=1452 [TCP PDU reassembled in 2071]","","0x018"
"2067","7.966499","185.15.59.240","10.100.102.162","TCP","1506","443  >  58385 [ACK] Seq=373274 Ack=5059 Win=42496 Len=1452 [TCP PDU reassembled in 2071]","","0x010"
"2068","7.966548","10.100.102.162","185.15.59.240","TCP","54","58385  >  443 [ACK] Seq=5059 Ack=374726 Win=524032 Len=0","","0x010"
"2069","7.967004","185.15.59.240","10.100.102.162","TCP","1506","443  >  58385 [PSH, ACK] Seq=374726 Ack=5059 Win=42496 Len=1452 [TCP PDU reassembled in 2071]","","0x018"
"2070","7.967054","10.100.102.162","185.15.59.240","TCP","54","58385  >  443 [ACK] Seq=5059 Ack=376178 Win=524032 Len=0","","0x010"
"2071","7.967496","185.15.59.240","10.100.102.162","TLSv1.3","1506","Application Data","","0x010"
"2072","7.967496","185.15.59.240","10.100.102.162","TCP","1506","443  >  58385 [PSH, ACK] Seq=377630 Ack=5059 Win=42496 Len=1452 [TCP PDU reassembled in 2086]","","0x018"
"2073","7.967496","185.15.59.240","10.100.102.162","TCP","1506","443  >  58385 [ACK] Seq=379082 Ack=5059 Win=42496 Len=1452 [TCP PDU reassembled in 2086]","","0x010"
"2074","7.967556","10.100.102.162","185.15.59.240","TCP","54","58385  >  443 [ACK] Seq=5059 Ack=380534 Win=524032 Len=0","","0x010"
"2075","7.967973","185.15.59.240","10.100.102.162","TCP","1506","443  >  58385 [PSH, ACK] Seq=380534 Ack=5059 Win=42496 Len=1452 [TCP PDU reassembled in 2086]","","0x018"
"2076","7.968023","10.100.102.162","185.15.59.240","TCP","54","58385  >  443 [ACK] Seq=5059 Ack=381986 Win=524032 Len=0","","0x010"
"2077","7.970071","185.15.59.240","10.100.102.162","TCP","1506","443  >  58385 [ACK] Seq=381986 Ack=5059 Win=42496 Len=1452 [TCP PDU reassembled in 2086]","","0x010"
"2078","7.970071","185.15.59.240","10.100.102.162","TCP","1506","443  >  58385 [PSH, ACK] Seq=383438 Ack=5059 Win=42496 Len=1452 [TCP PDU reassembled in 2086]","","0x018"
"2079","7.970071","185.15.59.240","10.100.102.162","TCP","1506","443  >  58385 [ACK] Seq=384890 Ack=5059 Win=42496 Len=1452 [TCP PDU reassembled in 2086]","","0x010"
"2080","7.970071","185.15.59.240","10.100.102.162","TCP","1506","443  >  58385 [PSH, ACK] Seq=386342 Ack=5059 Win=42496 Len=1452 [TCP PDU reassembled in 2086]","","0x018"
"2081","7.970169","10.100.102.162","185.15.59.240","TCP","54","58385  >  443 [ACK] Seq=5059 Ack=387794 Win=524032 Len=0","","0x010"
"2082","7.970478","185.15.59.240","10.100.102.162","TCP","1506","443  >  58385 [ACK] Seq=387794 Ack=5059 Win=42496 Len=1452 [TCP PDU reassembled in 2086]","","0x010"
"2083","7.970478","185.15.59.240","10.100.102.162","TCP","1506","443  >  58385 [PSH, ACK] Seq=389246 Ack=5059 Win=42496 Len=1452 [TCP PDU reassembled in 2086]","","0x018"
"2084","7.970478","185.15.59.240","10.100.102.162","TCP","1506","443  >  58385 [ACK] Seq=390698 Ack=5059 Win=42496 Len=1452 [TCP PDU reassembled in 2086]","","0x010"
"2085","7.970589","10.100.102.162","185.15.59.240","TCP","54","58385  >  443 [ACK] Seq=5059 Ack=392150 Win=524032 Len=0","","0x010"
"2086","7.971186","185.15.59.240","10.100.102.162","TLSv1.3","1506","Application Data","","0x018"
"2087","7.971186","185.15.59.240","10.100.102.162","TCP","1506","443  >  58385 [ACK] Seq=393602 Ack=5059 Win=42496 Len=1452 [TCP PDU reassembled in 2100]","","0x010"
"2088","7.971231","10.100.102.162","185.15.59.240","TCP","54","58385  >  443 [ACK] Seq=5059 Ack=395054 Win=524032 Len=0","","0x010"
"2089","7.971681","185.15.59.240","10.100.102.162","TCP","1506","443  >  58385 [PSH, ACK] Seq=395054 Ack=5059 Win=42496 Len=1452 [TCP PDU reassembled in 2100]","","0x018"
"2090","7.971733","10.100.102.162","185.15.59.240","TCP","54","58385  >  443 [ACK] Seq=5059 Ack=396506 Win=524032 Len=0","","0x010"
"2091","7.972948","185.15.59.240","10.100.102.162","TCP","1506","443  >  58385 [ACK] Seq=396506 Ack=5059 Win=42496 Len=1452 [TCP PDU reassembled in 2100]","","0x010"
"2092","7.972948","185.15.59.240","10.100.102.162","TCP","1506","443  >  58385 [ACK] Seq=397958 Ack=5059 Win=42496 Len=1452 [TCP PDU reassembled in 2100]","","0x010"
"2093","7.972948","185.15.59.240","10.100.102.162","TCP","1506","443  >  58385 [PSH, ACK] Seq=399410 Ack=5059 Win=42496 Len=1452 [TCP PDU reassembled in 2100]","","0x018"
"2094","7.973018","10.100.102.162","185.15.59.240","TCP","54","58385  >  443 [ACK] Seq=5059 Ack=400862 Win=524032 Len=0","","0x010"
"2095","7.973721","185.15.59.240","10.100.102.162","TCP","1506","443  >  58385 [ACK] Seq=400862 Ack=5059 Win=42496 Len=1452 [TCP PDU reassembled in 2100]","","0x010"
"2096","7.973721","185.15.59.240","10.100.102.162","TCP","1506","443  >  58385 [ACK] Seq=402314 Ack=5059 Win=42496 Len=1452 [TCP PDU reassembled in 2100]","","0x010"
"2097","7.973721","185.15.59.240","10.100.102.162","TCP","1506","443  >  58385 [ACK] Seq=403766 Ack=5059 Win=42496 Len=1452 [TCP PDU reassembled in 2100]","","0x010"
"2098","7.973795","10.100.102.162","185.15.59.240","TCP","54","58385  >  443 [ACK] Seq=5059 Ack=405218 Win=524032 Len=0","","0x010"
"2099","7.974225","185.15.59.240","10.100.102.162","TCP","1506","443  >  58385 [PSH, ACK] Seq=405218 Ack=5059 Win=42496 Len=1452 [TCP PDU reassembled in 2100]","","0x018"
"2100","7.974225","185.15.59.240","10.100.102.162","TLSv1.3","1506","Application Data","","0x010"
"2101","7.974281","10.100.102.162","185.15.59.240","TCP","54","58385  >  443 [ACK] Seq=5059 Ack=408122 Win=524032 Len=0","","0x010"
"2102","7.974939","185.15.59.240","10.100.102.162","TCP","1506","443  >  58385 [ACK] Seq=408122 Ack=5059 Win=42496 Len=1452 [TCP PDU reassembled in 2109]","","0x010"
"2103","7.974939","185.15.59.240","10.100.102.162","TCP","1506","443  >  58385 [PSH, ACK] Seq=409574 Ack=5059 Win=42496 Len=1452 [TCP PDU reassembled in 2109]","","0x018"
"2104","7.975012","10.100.102.162","185.15.59.240","TCP","54","58385  >  443 [ACK] Seq=5059 Ack=411026 Win=524032 Len=0","","0x010"
"2105","7.975853","185.15.59.240","10.100.102.162","TCP","1506","443  >  58385 [ACK] Seq=411026 Ack=5059 Win=42496 Len=1452 [TCP PDU reassembled in 2109]","","0x010"
"2106","7.975853","185.15.59.240","10.100.102.162","TCP","1506","443  >  58385 [ACK] Seq=412478 Ack=5059 Win=42496 Len=1452 [TCP PDU reassembled in 2109]","","0x010"
"2107","7.975853","185.15.59.240","10.100.102.162","TCP","1506","443  >  58385 [PSH, ACK] Seq=413930 Ack=5059 Win=42496 Len=1452 [TCP PDU reassembled in 2109]","","0x018"
"2108","7.975921","10.100.102.162","185.15.59.240","TCP","54","58385  >  443 [ACK] Seq=5059 Ack=415382 Win=524032 Len=0","","0x010"
"2109","7.976329","185.15.59.240","10.100.102.162","TLSv1.3","1359","Application Data","","0x018"
"2110","7.976374","10.100.102.162","185.15.59.240","TCP","54","58385  >  443 [ACK] Seq=5059 Ack=416687 Win=522752 Len=0","","0x010"
"2111","7.985196","10.100.102.162","185.15.59.224","TLSv1.3","165","Application Data","","0x018"
"2112","7.985277","10.100.102.162","185.15.59.224","TLSv1.3","165","Application Data","","0x018"
"2113","7.985313","10.100.102.162","185.15.59.224","TLSv1.3","164","Application Data","","0x018"
"2114","7.985807","10.100.102.162","142.250.75.138","QUIC","81","Handshake, DCID=f8d54f3af609e6df","",""
"2115","7.986274","10.100.102.162","142.250.75.138","QUIC","81","Handshake, DCID=f8d54f3af609e6df","",""
"2116","7.986734","10.100.102.162","185.15.59.224","TLSv1.3","163","Application Data","","0x018"
"2117","7.989139","142.250.75.170","10.100.102.162","TCP","66","[TCP Dup ACK 1963#1] 443  >  58386 [ACK] Seq=1 Ack=1 Win=269824 Len=0 SLE=1413 SRE=1831","","0x010"
"2118","7.989139","142.250.75.170","10.100.102.162","TCP","60","443  >  58386 [ACK] Seq=1 Ack=1831 Win=268032 Len=0","","0x010"
"2119","7.989887","10.100.102.162","142.250.75.138","QUIC","125","Handshake, DCID=f8d54f3af609e6df","",""
"2120","7.990139","10.100.102.162","142.250.75.138","QUIC","115","Protected Payload (KP0)","",""
"2121","7.990685","10.100.102.162","142.250.75.138","QUIC","580","Protected Payload (KP0)","",""
"2122","8.007588","142.250.75.138","10.100.102.162","TCP","66","443  >  58387 [SYN, ACK] Seq=0 Ack=1 Win=65535 Len=0 MSS=1412 SACK_PERM WS=256","","0x012"
"2123","8.007675","10.100.102.162","142.250.75.138","TCP","54","58387  >  443 [ACK] Seq=1 Ack=1 Win=65280 Len=0","","0x010"
"2124","8.008126","10.100.102.162","142.250.75.138","TCP","1466","58387  >  443 [ACK] Seq=1 Ack=1 Win=65280 Len=1412 [TCP PDU reassembled in 2125]","","0x010"
"2125","8.008126","10.100.102.162","142.250.75.138","TLSv1.3","479","Client Hello (SNI=content-autofill.googleapis.com)","content-autofill.googleapis.com","0x018"
"2126","8.041253","10.100.102.162","142.250.75.138","QUIC","74","Protected Payload (KP0)","",""
"2127","8.041832","142.250.75.170","10.100.102.162","TLSv1.3","1466","Server Hello, Change Cipher Spec","","0x010"
"2128","8.042465","142.250.75.170","10.100.102.162","TCP","1466","443  >  58386 [PSH, ACK] Seq=1413 Ack=1831 Win=268032 Len=1412 [TCP PDU reassembled in 2132]","","0x018"
"2129","8.042465","142.250.75.170","10.100.102.162","TCP","1466","443  >  58386 [ACK] Seq=2825 Ack=1831 Win=268032 Len=1412 [TCP PDU reassembled in 2132]","","0x010"
"2130","8.042492","10.100.102.162","142.250.75.170","TCP","54","58386  >  443 [ACK] Seq=1831 Ack=4237 Win=65280 Len=0","","0x010"
"2131","8.043296","142.250.75.170","10.100.102.162","TCP","1466","443  >  58386 [PSH, ACK] Seq=4237 Ack=1831 Win=268032 Len=1412 [TCP PDU reassembled in 2132]","","0x018"
"2132","8.043296","142.250.75.170","10.100.102.162","TLSv1.3","161","Application Data","","0x018"
"2133","8.043417","10.100.102.162","142.250.75.170","TCP","54","58386  >  443 [ACK] Seq=1831 Ack=5756 Win=65280 Len=0","","0x010"
"2134","8.045905","10.100.102.162","142.250.75.170","TLSv1.3","128","Change Cipher Spec, Application Data","","0x018"
"2135","8.046466","10.100.102.162","142.250.75.170","TLSv1.3","146","Application Data","","0x018"
"2136","8.047508","10.100.102.162","142.250.75.170","TLSv1.3","345","Application Data","","0x018"
"2137","8.054156","185.15.59.224","10.100.102.162","TCP","56","443  >  58383 [ACK] Seq=191784 Ack=3910 Win=42496 Len=0","","0x010"
"2138","8.054156","185.15.59.224","10.100.102.162","TLSv1.3","1463","Application Data","","0x018"
